chunk_text,metadata
"itted a 400.00 payment on xxxxxxxx, in good faith. at no time did wells fargos online portal indicate that the account had been closed on xxxxxxxx, xxxxfive days earlier. i received no verifiable or confirmed notice of closure prior to making that payment. after the fact, wells fargo claimed to have mailed a closure letter on xxxxxxxx.","{""complaint_id"": 17, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 7}"
"aimed to have mailed a closure letter on xxxxxxxx. however, they have failed to provide any proof of delivery, and their representative simply stated that they had  mailed it out,  using that as justification for continuing to penalize me. as of today, wells fargo claims i owe 400.00 by xxxxxxxx, xxxxnearly 45  above the original balancethe bulk of which is deferred interest and late penalties added after account closure.","{""complaint_id"": 17, ""product"": ""Credit card"", ""chunk_index"": 2, ""total_chunks"": 7}"
"st and late penalties added after account closure. this entire sequence of events occurred while i was financially vulnerable, and wells fargo   denied me a reasonable opportunity to resolve the account before closure or be offered hardship support. accepted my 400.00 payment after the account was already closed, without disclosing its closure statusconstituting a deceptive act.","{""complaint_id"": 17, ""product"": ""Credit card"", ""chunk_index"": 3, ""total_chunks"": 7}"
"ng its closure statusconstituting a deceptive act. ignored followup attempts to negotiate resolution, despite promising to respond by xxxxxxxx  xxxx  xxxx xxxx xxxx xxxx and has since gone silent. these actions constitute unfair, deceptive, and abusive acts or practices  udaap  under the doddfrank wall street reform and consumer protection act  12 u.s.c. 5531    unfair  by imposing excessive charges after refusing to offer accommodations or alternative resolution pathways despite my hardship.","{""complaint_id"": 17, ""product"": ""Credit card"", ""chunk_index"": 4, ""total_chunks"": 7}"
ternative resolution pathways despite my hardship. deceptive  by failing to disclose the account was closed when accepting my xxxxxxxx payment. abusive  by relying on an unconfirmed mailed notice to justify punitive action and withholding hardship support both before and after closure with obscenely high interest.,"{""complaint_id"": 17, ""product"": ""Credit card"", ""chunk_index"": 5, ""total_chunks"": 7}"
"re and after closure with obscenely high interest. i have now paid over 90  of the original balance, yet wells fargo continues to demand hundreds more in interest and fees, while refusing to acknowledge their failure to notify or to accommodate me under any hardship relief. their conduct is predatory, and procedurally unjust.","{""complaint_id"": 17, ""product"": ""Credit card"", ""chunk_index"": 6, ""total_chunks"": 7}"
xxxx xxxx 6500.00 limit never missed. the payment started getting fraudulent charges after xxxx had a breach and xxxx never notified anybody about it. apparently the government sued xxxx and the government won so basically in xxxxxxxx dispute was filed 14.00 from a xxxx charge. i filed a dispute with them. they came back in my favor saying i didnt know any money.,"{""complaint_id"": 72, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 5}"
me back in my favor saying i didnt know any money. i have the documentation then all of a sudden xxxxxxxx xxxx xxxx drop xxxx points and says my paypal mastercard is delinquent contacted them.,"{""complaint_id"": 72, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 5}"
my paypal mastercard is delinquent contacted them. they said i owe 30.00 due to the identity theft i had to change my email my phone number so they said they were sending me statements which i never received nor online or in the mail which they had my address i had about 95000.00 worth available credit which now is currently down to xxxx and its gon na start costing me thousands of dollars because i dropped xxxx points on my credit score after i contacted him the third time they tell me pay 17.00 i said why im not responsible.,"{""complaint_id"": 72, ""product"": ""Credit card"", ""chunk_index"": 2, ""total_chunks"": 5}"
"y tell me pay 17.00 i said why im not responsible. so to get the delinquent off of my record, i went ahead and paid them. then i contacted them a week later now they tell me they owe me money and basically are doing nothing about it and its gon na start costing me thousands of dollars car insurance you name it everything runs off your credit score since xxxx out of xxxx credit cards. i never miss a payment.","{""complaint_id"": 72, ""product"": ""Credit card"", ""chunk_index"": 3, ""total_chunks"": 5}"
out of xxxx credit cards. i never miss a payment. i always pay it early my payment history was 100  and now they have basically destroyed it and will not remove that from my credit report.,"{""complaint_id"": 72, ""product"": ""Credit card"", ""chunk_index"": 4, ""total_chunks"": 5}"
fortiva retail credit has told me false information about when my payment plan was to start and end without interest. they charged me a annual fee a month after i opened my account without informing me and they charged interest on my no interest plan. i paid my bill on the date before xxxx but it wasnt eastern time. they never specified before it had to be paid before eastern time. i called to confirm i do not get a late fee they assured me i wouldnt. i then get charged a late fee with interest.,"{""complaint_id"": 167, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 3}"
ldnt. i then get charged a late fee with interest. i called to tell them i confirmed my payment. they told it doesnt matter i get the late fee. they also charge me a fee for my billing statement that also gains interest. the interest rate they are charging is 35.99  apr i would never have agreed to that rate but signed up for the six month no interest. they didnt start my payments until xxxx but informed me i will be charged interest in xxxx.,"{""complaint_id"": 167, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 3}"
ut informed me i will be charged interest in xxxx. i can not pay off my account when all the charges i keep getting.,"{""complaint_id"": 167, ""product"": ""Credit card"", ""chunk_index"": 2, ""total_chunks"": 3}"
"pen fed left a hard inquiry on my xxxx credit file document says xxxx pen fed is reporting and inaccurate score of xxxx via xxxx you cant be denied credit due to credit score, credit history, or income. any adverse actions in consumer credit transactions is illegal.","{""complaint_id"": 134, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 2}"
"ctions in consumer credit transactions is illegal. 15 usc 1691  12 cfr 1002 hard inquiries must show a matching account within a reasonable time  if a hard inquiry appears, but no account was ever opened within a reasonable window  xxxx days , under fcra 604  a   3 , they pulled your credit for no outcome  no permissible purpose.","{""complaint_id"": 134, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 2}"
"i previously notified you that i am a victim of identity theft, and requested that you do the following  i still have not received written confirmation of these actions. as i stated before  i am a victim of identity theft. i recently learned that my personal information was used to open an account at your company. i did not open or authorize this account, and i request that it be closed immediately.","{""complaint_id"": 159, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 5}"
"ount, and i request that it be closed immediately. pleasesend me written confirmation that i am not responsible for charges on this account, and take appropriate steps to remove information about this account from my credit files. i have enclosed a copy of my ftcidentity theft report.","{""complaint_id"": 159, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 5}"
"ve enclosed a copy of my ftcidentity theft report. because the information you are reporting is the result of identity theft, and inaccurate, i request that you stop reporting this information to the cras, as directed by section 623  a   1   b  of the fair credit reporting act, 15 u.s.c. 1681s2  a   1   b . i ask that you take these steps as soon as possible. i also have enclosed a copy of the ftcsnotice to furnishers, which explains your responsibilities when reporting information to cras.","{""complaint_id"": 159, ""product"": ""Credit card"", ""chunk_index"": 2, ""total_chunks"": 5}"
"sponsibilities when reporting information to cras. please stop reporting this fraudulent information, investigate this matter, and delete any disputed items as soon as possible. pleasesend me a letter explaining your findings and actions.","{""complaint_id"": 159, ""product"": ""Credit card"", ""chunk_index"": 3, ""total_chunks"": 5}"
"me a letter explaining your findings and actions. i am a victim of identity theft, and i am writing to dispute the following fraudulent charges on my account  sincerely, xxxx xxxx xxxx  xxxxyear close the unauthorized account removeany charges on the unauthorized account, and takesteps to remove information about this account from my credit files. ftcidentity theft report proof of identity notice to furnishersof information companies involved xxxxxxxx xxxx xxxx xxxx xxxx xxxx xxxx","{""complaint_id"": 159, ""product"": ""Credit card"", ""chunk_index"": 4, ""total_chunks"": 5}"
"citi bank was siding with the merchant who had defrauded xxxx of customers for xxxx of dollars without reveiwing my information i had submitted sufficiently. all the evidence i provided went unoticed and they failed to give my case a proper reveiw and did not fight on behalf of me, their client.","{""complaint_id"": 175, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 1}"
i was charged 170.00 for a rental car from xxxx xxxx on xxxxxxxx that i never received. ive been told several times that the refund was on the way and it has not been returned as of this day xxxxxxxx. i have been disputing the transaction with both companies since day one and continue to be lied to by xxxx and denied action to dispute by navy federal credit union. i have been told by my bank to do their job.,"{""complaint_id"": 63, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 2}"
nion. i have been told by my bank to do their job. they refuse to take action on dispute and continue to charge interest on purchase that i am not liable for.,"{""complaint_id"": 63, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 2}"
i noticed my target credit card had unauthorized charges after losing my phone and wallet the week prior. i called all credit cards companies to dispute the fraudulent charges and target told me because i shop at that store location they dont believe its fraud and asked me to submit more information if i wanted them to review it again. im not sure what information i could possibly give them. i know they claim zero liability protection for customers and they have failed at that.,"{""complaint_id"": 54, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 2}"
"ection for customers and they have failed at that. before this incident ive never had unauthorized charges or and issues with the account always paid off every month and now its so over due, due to the fraudulent charges that its affecting my credit.","{""complaint_id"": 54, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 2}"
i had my payments on autopay they took too long to take it and the payment ended up being returned. i have been working so hard to make payments on time and clean up my history. all i am asking is a onetime forgiveness to remove the missed payment from my credit report. weve been repairing our credit to get ready for home ownership and this one missed late payment really hurt me. i have since paid it off so i can have good standing once again.,"{""complaint_id"": 107, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 1}"
an authorized hard credit pull was done under my name and social security number with the following companies  xxxx xxxxxxxx xxxx xxxx xxxxxxxx xxxx xxxx and xxxx. ive called every xxxx of these lenders to request the documentation that they had that showed that i authorized the hard credit pull that occurred on xxxx. none of these lenders were able to provide me with documentation saying i approved this hard credit inquiry pull.,"{""complaint_id"": 50, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 4}"
n saying i approved this hard credit inquiry pull. xxxx xxxx xxxx xxxx that they saw an application and would proceed with a dispute. xxxx xxxx and xxxx on behalf xxxx xxxx stated that they did not have an application on file for me under my social security number even though it is currently showing on my credit report with xxxx as xxxx.,"{""complaint_id"": 50, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 4}"
tly showing on my credit report with xxxx as xxxx. xxxx has requested in order for me to remove these fraudulent hard credit pulls off my credit report id have to mail in documents from the ftc and for them to do the investigation.,"{""complaint_id"": 50, ""product"": ""Credit card"", ""chunk_index"": 2, ""total_chunks"": 4}"
from the ftc and for them to do the investigation. id also like to point out that these hackers even went as far as to create an online account with xxxx using my name and social security number so that when i tried to create an account under my social security number it was already attached to an email and phone number that had no association with me what so ever! thankfully xxxx deleted the account and now i am taking all steps to secure my identity.,"{""complaint_id"": 50, ""product"": ""Credit card"", ""chunk_index"": 3, ""total_chunks"": 4}"
xxxxyear citicard i made my minimum payment and made a request based on the following regulation. xxxx allocation of payments. ii  consumer request. the card issuer xxxx at its option allocate any amount paid by the consumer in excess of the required minimum periodic payment among the balances on the account in the manner requested by the consumer. i spoke with xxxx managers that refused my request to receive an additional payment allocated as i requested.,"{""complaint_id"": 187, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 1}"
"i recently open an investigation into several missed payments on my account that resulted in fraud. i asked this company to perform their due diligence and look into fraudulent charges that went on to be reported as missed payments for xxxxxxxx, xxxxxxxx, xxxxxxxx, xxxxxxxx, xxxxxxxx, xxxxxxxx. the company only provided my personal information and stated that i was responsible for the charges because my payment information is on the application.","{""complaint_id"": 58, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 2}"
ause my payment information is on the application. this is a part of fraud and the disputed charges from the dates should be investigated as i do not recall being late or authorizing anyone to make purchases on my behalf during this period.,"{""complaint_id"": 58, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 2}"
"received a promotional rate of no interest 1 year from xxxx xxxx xxxx synchrony bank for a sofa purchase in xxxx. paper statements initially, then an email noting a charge of 2.00 for paper statements. so i opted for emails, which in the beginning were helpful but became a nuisance because they were overlooked with other junk emails i was unable to control. a paper statement was perfect paid the bill the day i received it in the mail.","{""complaint_id"": 48, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 3}"
"t paid the bill the day i received it in the mail. the late fee charge is 39.00 and a suspicious interest charge of 2.00 monthly which has totaled now to 150.00. if i was getting paper statements, i would have seen the first late fee and made a note of it to prevent any future ones. the email reminders do not state previous payments either which is also a problem.","{""complaint_id"": 48, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 3}"
previous payments either which is also a problem. i called to speak with someone about removing the late fees and putting me back on paper statements they said no and also stated the 2.00 fee per statement remains in effect if that option is selected. the emails have never stated previous payments or late fees incurred. seems like they want you to sign up for autopay which i feel is a gimmick to have control over your bank account.,"{""complaint_id"": 48, ""product"": ""Credit card"", ""chunk_index"": 2, ""total_chunks"": 3}"
"i made a purchase on xxxxyear on my credit card that was charged a purchase fee which should not have been applied. as per my credit card statement  your due date is at least xxxx days after the close of each billing cycle. we will not charge you interest on purchases if you pay your monthly citi flex plan payment amount plus your entire balance, excluding any citi flex plan balances, by the due date each month. essentially, no fee if paid by the due date.","{""complaint_id"": 88, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 4}"
"onth. essentially, no fee if paid by the due date. i had also made a balance transfer before this time, and per the letter of acceptance for my balance transfer offer  interest will be charged on purchases unless you pay the new balance shown on your statement by the due date each month. if your new balance includes a citi flex plan, interest will be charged on purchases unless you pay the adjusted new balance shown on your satement, plus any citi flex plan.","{""complaint_id"": 88, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 4}"
"e shown on your satement, plus any citi flex plan. essentially, the balance transfer offer should have no impact if i pay my transaction on time. i have no citi flex plan. before the due date on my billing statement, i paid the entire new balance, which included my purchase in xxxx, as well as the minimum payment for the balance transfer, but i was charged interest anyway.","{""complaint_id"": 88, ""product"": ""Credit card"", ""chunk_index"": 2, ""total_chunks"": 4}"
"lance transfer, but i was charged interest anyway. i reached out to the company, who had me on hold for xxxx hours before telling me i would receive a refund before pivoting and refusing to explain why i was charged interest and simply telling me the charge is correct.","{""complaint_id"": 88, ""product"": ""Credit card"", ""chunk_index"": 3, ""total_chunks"": 4}"
"this is in regards of my best buy store credit card which is provided by citibank. my total purchases since xxxxxxxx  xxxxxxxx is 5900.00. and i have made automatic payments since then of amount  3300.00. leaving behind balance of 2500.00. however, my current balance still today is 8000.00, which includes 5200.00 of interest charged in this 1 year itself.","{""complaint_id"": 21, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 5}"
5200.00 of interest charged in this 1 year itself. some of these purchases were on promotion pay offer meaning i was provided the option to pay over period of time with 0  interest if paid in that time. i made more than one purchase on that promotional offer. my account was also set up on auto pay through out this period.,"{""complaint_id"": 21, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 5}"
"s also set up on auto pay through out this period. i was not informed or ever communicated in writing or verbally while making the purchases that when you buy more than 1 product on promotional offer  paying over period of time with 0  interest, you are required to perform a manual step in citibank website under your account login.","{""complaint_id"": 21, ""product"": ""Credit card"", ""chunk_index"": 2, ""total_chunks"": 5}"
"step in citibank website under your account login. since i did not perform that manual step, the promotion on subsequent purchases wasnt applied and citibank charged me such high rate of interest in short period of time. also, my account was set up paper less and i never received a phone call or any written communication that warns me of such important issue by citibank so as a consumer i could take right action steps.","{""complaint_id"": 21, ""product"": ""Credit card"", ""chunk_index"": 3, ""total_chunks"": 5}"
so as a consumer i could take right action steps. i have tried resolving the issue with citibank customer service but they deny to help me or accept this issues. this is a big scam to hide such critical manual step resulting in charging consumers such high interest rate.,"{""complaint_id"": 21, ""product"": ""Credit card"", ""chunk_index"": 4, ""total_chunks"": 5}"
i applied for a citi credit card that was offering a 0  interest for 18 months on balance transfers. i now have the card and ive been using the card for two months but everytime i call them to ask how to set up the balance transfer they tell me that they can not discuss the account with me and i need to wait for a letter with a secret code and call them back when i get it. they sent me a letter and i followed their instructions but they tell me the same thing over again.,"{""complaint_id"": 57, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 3}"
ctions but they tell me the same thing over again. when i try to close the card for lack of customer support they will not discuss anything with me about my account and just keep repeating that i must wait for the letter. i have the letter but they still will not talk to me. i keep getting phone messages and messages on the app that something is wrong with the card transactions and i need to call them but when i do they will not talk to me.,"{""complaint_id"": 57, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 3}"
"call them but when i do they will not talk to me. this is ridiculous, they want people to have their cards and use them but they will not discuss the account on the phone. this has been going on for two months and needs to stop.","{""complaint_id"": 57, ""product"": ""Credit card"", ""chunk_index"": 2, ""total_chunks"": 3}"
"on xxxxyear, i purchased xxxx oneway airline tickets to xxxx, xxxx through xxxx, xxxx my xxxx s xxxx credit card, which is issued by synchrony bank xxxx the tickets were advertised at 670.00 each, and i expected to be charged that amount per ticket. only xxxx transaction posted correctly at 670.00. the remaining three transactions posted at 3000.00 each, which is over xxxx times the expected price and completely unreasonable for a oneway, nondirect flight to xxxx.","{""complaint_id"": 160, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 5}"
"reasonable for a oneway, nondirect flight to xxxx. i immediately contacted xxxx, expecting them to acknowledge a possible pricing or technical error. however, they refused to assist or investigate. after returning from the funeral, i contacted synchrony bank to dispute the charges. my first dispute was closed on the grounds that i had not provided documentation, even though i was told my credit card statement showing the price discrepancy would be sufficient.","{""complaint_id"": 160, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 5}"
"showing the price discrepancy would be sufficient. i reopened the case and submitted my billing statements along with a receipt showing the correct 670.00 charge. despite this, the dispute was again denied with a vague explanation   we have not received proof that the account is owed a credit. i believe synchrony bank has violated regulation e  12 cfr 1005.11  in the following ways  failure to promptly initiate the dispute  i reappealed my case by phone on xxxxyear.","{""complaint_id"": 160, ""product"": ""Credit card"", ""chunk_index"": 2, ""total_chunks"": 5}"
"ispute  i reappealed my case by phone on xxxxyear. however, i did not receive confirmation that the case was opened until xxxxxxxx. regulation xxxx requires the bank to initiate the investigation promptly upon notice. failure to provide a provisional credit or resolve the issue within xxxx business days  regulation e requires a bank to either resolve the dispute or issue a provisional credit within xxxx business days. this did not happen.","{""complaint_id"": 160, ""product"": ""Credit card"", ""chunk_index"": 3, ""total_chunks"": 5}"
"it within xxxx business days. this did not happen. i feel i am being taken advantage of during a difficult time, and no reasonable explanation has been provided as to why xxxx of the xxxx transactions were charged at such an extreme and unjustified amount. i am requesting that synchrony bank issue a refund for the overcharges and that this matter be properly investigated. i am simply seeking a fair outcome and to be protected from what appears to be a pricing or billing error.","{""complaint_id"": 160, ""product"": ""Credit card"", ""chunk_index"": 4, ""total_chunks"": 5}"
i have a credit card that is being charged a late fee and it is paid on time. i am getting unemployment and i did a credit card protection claim they paid it and now it is 3 months late and for some reason my account is very late they charged me late fee for now 6 months. i lost my job in last year xxxxxxxx.,"{""complaint_id"": 184, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 1}"
"i purchased a new xxxx from xxxx and traded in my old xxxx as part of the purchase. the tradein was valued at 300.00, and i was supposed to receive that amount as a refund. however, xxxx initially refunded only 180.00 to my credit card and put the remaining 120.00 onto a gift card. i contacted xxxx and requested that the 120.00 be refunded to my original payment method  my credit card  instead of a gift card, and they acknowledged the request.","{""complaint_id"": 129, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 5}"
"of a gift card, and they acknowledged the request. however, instead of issuing the refund properly, xxxx removed the funds from the gift card but never credited my credit card. after multiple calls and over four hours of discussions, a manager informed me that the refund had been mistakenly sent to the wrong person. the manager assured me that they would reissue the 120.00 refund to my credit card. a week later, i still had not received the refund.","{""complaint_id"": 129, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 5}"
"a week later, i still had not received the refund. when i followed up, xxxx online store supervisor name xxxx  female voice  who claimed that since i used multiple payment methods  a credit card for over 1000.00 and a small amount on a gift card , they could only refund the 120.00 to a gift card, which i do not have access to. they refused to issue the refund to my credit card, even though the issue was caused by their error.","{""complaint_id"": 129, ""product"": ""Credit card"", ""chunk_index"": 2, ""total_chunks"": 5}"
", even though the issue was caused by their error. i asked her what is the proper way to dispute this, she informed me you can not do anything about it, or just go write a review about us.! i disputed this transaction via the credit card issuer xxxx by golden sachs because xxxx online store failed to provide the refund to my original payment method, and i have not received the 120.00 i am owed.","{""complaint_id"": 129, ""product"": ""Credit card"", ""chunk_index"": 3, ""total_chunks"": 5}"
"hod, and i have not received the 120.00 i am owed. i requested that my credit card issuer reverse the charge or issue a chargeback for the missing refund amount since xxxx has not resolved the issue. instead of helping me, they transferred me back to xxxx specifically who refused to assist me in the first place.","{""complaint_id"": 129, ""product"": ""Credit card"", ""chunk_index"": 4, ""total_chunks"": 5}"
i recieved a pre approved card in the mail i activated the card the card was loststolen the card was used and maxed out i got a notification that the balance was maxed out i called to close card and report theft the company  xxxx  told me that becuase i called and activated the card a week or so prior to the theft they wouldnt investigate the theft or provide details i never used the card once.,"{""complaint_id"": 37, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 2}"
eft or provide details i never used the card once. they wont do anything about it and are charging me crazy fees for not paying the balance that the thief left on the card. its punitive and against my rights as a consumer. i do not have the card number as it was stolen from me.,"{""complaint_id"": 37, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 2}"
citi xxxx visa is not is not crediting or applying return amounts to my card. when i do returns theyre not being applied as a credit.,"{""complaint_id"": 157, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 1}"
"moneylion.com has wrote in a charge off without sending me a 1099c i am requesting one under the fcra, you can seek statutor xxxx damages if a creditor furnishes inaccurate information about a debt, xxxx such as incorrectly reporting a chargeoff while still claiming you owe the debt.","{""complaint_id"": 180, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 1}"
"dear , i have a secured credit card with citibank which is changed to unsecured card and i have been calling n waitting for the check release the secured amount 2500.00 for rhat credit card. they told me to wait then today they told me someone cashed my check but their system doesnt have info as of who, where and when did it happen!! i requested a case number but they wont send me any confirmation whatsoever to report to the police.","{""complaint_id"": 1, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 2}"
"y confirmation whatsoever to report to the police. they told me i have to wait for some form that might be sent to me via mail within 14 days to fill out. i called customer service second time today and their manager told me same thing, no info no help at all! please help me, its a big bank but the service is so terrible and lil customer like me can do nothing! thank so much and look forward for your reply!","{""complaint_id"": 1, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 2}"
"my name is xxxx xxxx. i am filing this complaint regarding my wells fargo account ending in xxxx, which currently reports multiple late payment marks. these occurred during a period when i was facing serious financial hardship due to circumstances beyond my control. i contacted wells fargo and requested a goodwill removal, but they refused, stating they only remove late marks if there is a reporting error. i believe this is unfair and punitive.","{""complaint_id"": 52, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 5}"
"ting error. i believe this is unfair and punitive. these marks are now outdated and do not reflect my current financial situation, which is stable and improving. i am working hard to rebuild my credit and maintain strong financial habits. the continued presence of these negative marks is preventing me from accessing credit opportunities, despite the fact that ive demonstrated longterm responsible behavior since. under the fair credit reporting act  fcra  specifically 15 u.s.c.","{""complaint_id"": 52, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 5}"
"credit reporting act  fcra  specifically 15 u.s.c. 1681e  b  and 15 u.s.c. 1681i i believe this reporting is unfair and disproportionate. while the late payments may be technically accurate, the context of verified hardship, subsequent goodstanding, and lack of willful negligence should warrant reconsideration. many financial institutions grant goodwill removals in similar cases.","{""complaint_id"": 52, ""product"": ""Credit card"", ""chunk_index"": 2, ""total_chunks"": 5}"
"itutions grant goodwill removals in similar cases. i respectfully request the assist me in having wells fargo reconsider this matter and remove the derogatory late payment entries as a goodwill adjustment. this would allow my credit report to reflect my true risk and behavior, which is the goal of fair and accurate reporting under federal law.","{""complaint_id"": 52, ""product"": ""Credit card"", ""chunk_index"": 3, ""total_chunks"": 5}"
of fair and accurate reporting under federal law. xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx,"{""complaint_id"": 52, ""product"": ""Credit card"", ""chunk_index"": 4, ""total_chunks"": 5}"
"this macyscbna account was closed and paid, yet is still reporting a 30day late payment for xxxxyear during the height of the covid19 pandemic. at that time, i was dealing with a xxxx xxxx xxxx and under xxxx the macys store was closed, and i never received a statement or any notification of a payment due. the country was in a declared emergency, and i was unaware any payment was missed.","{""complaint_id"": 149, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 2}"
"ergency, and i was unaware any payment was missed. this is especially concerning because the account had no prior history of late payments and was closed shortly after. under the cares act section 4021, lenders were expected to accommodate consumers impacted by xxxx, and this reporting does not reflect that. it is inaccurate, misleading, and does not reflect my true payment behavior or intent.","{""complaint_id"": 149, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 2}"
this is for a capital one quick silver card. due to the 120 days past due from me having xxxx and multiple xxxx.my mom sent payments in manually to the mailing address for capital one. i had never been late prior to me having xxxx and xxxx in xxxxxxxx i had an exceptional payment history. i ask capital one as goodwill to reverse the 120 late reporting and they refused even though i had exceptional payment history with them.,"{""complaint_id"": 130, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 2}"
hough i had exceptional payment history with them. this is no way to treat customers that were sickinjured but still manage to pay their bills on time. i will like someone to look into my account and attempt to reverse the 12 missed payments. i would also like to add that since xxxxxxxx xxxx ive made all payments on time.,"{""complaint_id"": 130, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 2}"
"i have been a member of ll bean mastercard which is owned by citibank. they charged xxxx xxxx interest on every little purchase. this is the reason i put them in a debt settlement program last summer. the program that i was in closed the account, and they acted as though they were not having any of it. they refused to close the account from their end, and continued to charge interest. they finally closed the account in xxxx of 2024.","{""complaint_id"": 151, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 2}"
". they finally closed the account in xxxx of 2024. now, that the account is closed they still keep sending statements where they keep charging interest. i am out 520.00 at least for xxxx months of interest that they charged. so, i would like to know how is this legal for them to keep charging interest on a closed account. plus, i would like that money refunded back to me in some form.","{""complaint_id"": 151, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 2}"
"the issue is with  synchrony bank xxxx xxxx xxxx xxxx, xxxx xxxxxxxx they have a system that uses account manager that has all your credit cards grouped into one area so you can see all credit cards you have in at one time. i have one account xxxx xxxx that i have that is not showing in account manager this issue has been going on for approximately a month. the customer service representatives can see my account on their end but i can not see my account at all!.","{""complaint_id"": 103, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 4}"
"on their end but i can not see my account at all!. this is frustrating because i can not see the payments i make, i can only make payments as a guest payer and can easily fall behind in payments. i believe this is intentional.","{""complaint_id"": 103, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 4}"
"behind in payments. i believe this is intentional. also, i can not believe a company as large as this does not have a plan in place to rectify the problem, if not they should be held liable for not keeping up their end of the company by upholding their policy of keeping a consume informed of any company technical issues they may be having.","{""complaint_id"": 103, ""product"": ""Credit card"", ""chunk_index"": 2, ""total_chunks"": 4}"
"f any company technical issues they may be having. which i have never been notified in writing by the company, only the customer service representatives and some of them have stated they dont understand why i cant see my account as i see the others. i hope you can help me with this issue before i move forward legally. regards, xxxx xxxx","{""complaint_id"": 103, ""product"": ""Credit card"", ""chunk_index"": 3, ""total_chunks"": 4}"
"i am submitting this complaint regarding a deceptive and inconsistent interest charge on one of my citi credit cards, despite paying the full statement balance during the billing cycle and having a 0.00 balance reflected afterward. i was told by a citi customer service manager that i needed to make two consecutive full payments to stop being charged interest, even though i had already paid the balance in full during the billing cycle.","{""complaint_id"": 99, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 4}"
